#1
double data2(8760,2)   # comment line
  24771600           19
  24775200           19
  24778800           19
  24782400           19
  24786000           19
  24789600           19
  24793200           19
  24796800           19
  24800400           19
  24804000           19
  24807600           19
  24811200           19
  24814800           19
  24818400           19
  24822000           19
  24825600           19
  24829200           19
  24832800           16
  24836400           16
  24840000           16
  24843600           16
  24847200           16
  24850800           16
  24854400           16
  24858000           16
  24861600           19
  24865200           19
  24868800           19
  24872400           19
  24876000           19
  24879600           19
  24883200           19
  24886800           19
  24890400           19
  24894000           19
  24897600           19
  24901200           19
  24904800           19
  24908400           19
  24912000           19
  24915600           19
  24919200           16
  24922800           16
  24926400           16
  24930000           16
  24933600           16
  24937200           16
  24940800           16
  24944400           16
  24948000           19
  24951600           19
  24955200           19
  24958800           19
  24962400           19
  24966000           19
  24969600           19
  24973200           19
  24976800           19
  24980400           19
  24984000           19
  24987600           19
  24991200           19
  24994800           19
  24998400           19
  25002000           19
  25005600           16
  25009200           16
  25012800           16
  25016400           16
  25020000           19
  25023600           19
  25027200           19
  25030800           19
  25034400           19
  25038000           19
  25041600           19
  25045200           19
  25048800           19
  25052400           19
  25056000           19
  25059600           19
  25063200           19
  25066800           19
  25070400           19
  25074000           19
  25077600           19
  25081200           19
  25084800           19
  25088400           19
  25092000           16
  25095600           16
  25099200           16
  25102800           16
  25106400           16
  25110000           16
  25113600           16
  25117200           16
  25120800           19
  25124400           19
  25128000           19
  25131600           19
  25135200           19
  25138800           19
  25142400           19
  25146000           19
  25149600           19
  25153200           19
  25156800           19
  25160400           19
  25164000           19
  25167600           19
  25171200           19
  25174800           19
  25178400           16
  25182000           16
  25185600           16
  25189200           16
  25192800           16
  25196400           16
  25200000           16
  25203600           16
  25207200           19
  25210800           19
  25214400           19
  25218000           19
  25221600           19
  25225200           19
  25228800           19
  25232400           19
  25236000           19
  25239600           19
  25243200           19
  25246800           19
  25250400           19
  25254000           19
  25257600           19
  25261200           19
  25264800           19
  25268400           19
  25272000           19
  25275600           19
  25279200           19
  25282800           19
  25286400           19
  25290000           19
  25293600           19
  25297200           19
  25300800           19
  25304400           19
  25308000           19
  25311600           19
  25315200           19
  25318800           19
  25322400           19
  25326000           19
  25329600           19
  25333200           19
  25336800           19
  25340400           19
  25344000           19
  25347600           19
  25351200           19
  25354800           19
  25358400           19
  25362000           19
  25365600           19
  25369200           19
  25372800           19
  25376400           19
  25380000           19
  25383600           19
  25387200           19
  25390800           19
  25394400           19
  25398000           19
  25401600           19
  25405200           19
  25408800           19
  25412400           19
  25416000           19
  25419600           19
  25423200           19
  25426800           19
  25430400           19
  25434000           19
  25437600           16
  25441200           16
  25444800           16
  25448400           16
  25452000           16
  25455600           16
  25459200           16
  25462800           16
  25466400           19
  25470000           19
  25473600           19
  25477200           19
  25480800           19
  25484400           19
  25488000           19
  25491600           19
  25495200           19
  25498800           19
  25502400           19
  25506000           19
  25509600           19
  25513200           19
  25516800           19
  25520400           19
  25524000           16
  25527600           16
  25531200           16
  25534800           16
  25538400           16
  25542000           16
  25545600           16
  25549200           16
  25552800           19
  25556400           19
  25560000           19
  25563600           19
  25567200           19
  25570800           19
  25574400           19
  25578000           19
  25581600           19
  25585200           19
  25588800           19
  25592400           19
  25596000           19
  25599600           19
  25603200           19
  25606800           19
  25610400           16
  25614000           16
  25617600           16
  25621200           16
  25624800           19
  25628400           19
  25632000           19
  25635600           19
  25639200           19
  25642800           19
  25646400           19
  25650000           19
  25653600           19
  25657200           19
  25660800           19
  25664400           19
  25668000           19
  25671600           19
  25675200           19
  25678800           19
  25682400           19
  25686000           19
  25689600           19
  25693200           19
  25696800           16
  25700400           16
  25704000           16
  25707600           16
  25711200           16
  25714800           16
  25718400           16
  25722000           16
  25725600           19
  25729200           19
  25732800           19
  25736400           19
  25740000           19
  25743600           19
  25747200           19
  25750800           19
  25754400           19
  25758000           19
  25761600           19
  25765200           19
  25768800           19
  25772400           19
  25776000           19
  25779600           19
  25783200           16
  25786800           16
  25790400           16
  25794000           16
  25797600           16
  25801200           16
  25804800           16
  25808400           16
  25812000           19
  25815600           19
  25819200           19
  25822800           19
  25826400           19
  25830000           19
  25833600           19
  25837200           19
  25840800           19
  25844400           19
  25848000           19
  25851600           19
  25855200           19
  25858800           19
  25862400           19
  25866000           19
  25869600           19
  25873200           19
  25876800           19
  25880400           19
  25884000           19
  25887600           19
  25891200           19
  25894800           19
  25898400           19
  25902000           19
  25905600           19
  25909200           19
  25912800           19
  25916400           19
  25920000           19
  25923600           19
  25927200           19
  25930800           19
  25934400           19
  25938000           19
  25941600           19
  25945200           19
  25948800           19
  25952400           19
  25956000           19
  25959600           19
  25963200           19
  25966800           19
  25970400           19
  25974000           19
  25977600           19
  25981200           19
  25984800           19
  25988400           19
  25992000           19
  25995600           19
  25999200           19
  26002800           19
  26006400           19
  26010000           19
  26013600           19
  26017200           19
  26020800           19
  26024400           19
  26028000           19
  26031600           19
  26035200           19
  26038800           19
  26042400           16
  26046000           16
  26049600           16
  26053200           16
  26056800           16
  26060400           16
  26064000           16
  26067600           16
  26071200           19
  26074800           19
  26078400           19
  26082000           19
  26085600           19
  26089200           19
  26092800           19
  26096400           19
  26100000           19
  26103600           19
  26107200           19
  26110800           19
  26114400           19
  26118000           19
  26121600           19
  26125200           19
  26128800           16
  26132400           16
  26136000           16
  26139600           16
  26143200           16
  26146800           16
  26150400           16
  26154000           16
  26157600           19
  26161200           19
  26164800           19
  26168400           19
  26172000           19
  26175600           19
  26179200           19
  26182800           19
  26186400           19
  26190000           19
  26193600           19
  26197200           19
  26200800           19
  26204400           19
  26208000           19
  26211600           19
  26215200           16
  26218800           16
  26222400           16
  26226000           16
  26229600           19
  26233200           19
  26236800           19
  26240400           19
  26244000           19
  26247600           19
  26251200           19
  26254800           19
  26258400           19
  26262000           19
  26265600           19
  26269200           19
  26272800           19
  26276400           19
  26280000           19
  26283600           19
  26287200           19
  26290800           19
  26294400           19
  26298000           19
  26301600           16
  26305200           16
  26308800           16
  26312400           16
  26316000           16
  26319600           16
  26323200           16
  26326800           16
  26330400           19
  26334000           19
  26337600           19
  26341200           19
  26344800           19
  26348400           19
  26352000           19
  26355600           19
  26359200           19
  26362800           19
  26366400           19
  26370000           19
  26373600           19
  26377200           19
  26380800           19
  26384400           19
  26388000           16
  26391600           16
  26395200           16
  26398800           16
  26402400           16
  26406000           16
  26409600           16
  26413200           16
  26416800           19
  26420400           19
  26424000           19
  26427600           19
  26431200           19
  26434800           19
  26438400           19
  26442000           19
  26445600           19
  26449200           19
  26452800           19
  26456400           19
  26460000           19
  26463600           19
  26467200           19
  26470800           19
  26474400           19
  26478000           19
  26481600           19
  26485200           19
  26488800           19
  26492400           19
  26496000           19
  26499600           19
  26503200           19
  26506800           19
  26510400           19
  26514000           19
  26517600           19
  26521200           19
  26524800           19
  26528400           19
  26532000           19
  26535600           19
  26539200           19
  26542800           19
  26546400           19
  26550000           19
  26553600           19
  26557200           19
  26560800           19
  26564400           19
  26568000           19
  26571600           19
  26575200           19
  26578800           19
  26582400           19
  26586000           19
  26589600           19
  26593200           19
  26596800           19
  26600400           19
  26604000           19
  26607600           19
  26611200           19
  26614800           19
  26618400           19
  26622000           19
  26625600           19
  26629200           19
  26632800           19
  26636400           19
  26640000           19
  26643600           19
  26647200           16
  26650800           16
  26654400           16
  26658000           16
  26661600           16
  26665200           16
  26668800           16
  26672400           16
  26676000           19
  26679600           19
  26683200           19
  26686800           19
  26690400           19
  26694000           19
  26697600           19
  26701200           19
  26704800           19
  26708400           19
  26712000           19
  26715600           19
  26719200           19
  26722800           19
  26726400           19
  26730000           19
  26733600           16
  26737200           16
  26740800           16
  26744400           16
  26748000           16
  26751600           16
  26755200           16
  26758800           16
  26762400           19
  26766000           19
  26769600           19
  26773200           19
  26776800           19
  26780400           19
  26784000           19
  26787600           19
  26791200           19
  26794800           19
  26798400           19
  26802000           19
  26805600           19
  26809200           19
  26812800           19
  26816400           19
  26820000           16
  26823600           16
  26827200           16
  26830800           16
  26834400           19
  26838000           19
  26841600           19
  26845200           19
  26848800           19
  26852400           19
  26856000           19
  26859600           19
  26863200           19
  26866800           19
  26870400           19
  26874000           19
  26877600           19
  26881200           19
  26884800           19
  26888400           19
  26892000           19
  26895600           19
  26899200           19
  26902800           19
  26906400           16
  26910000           16
  26913600           16
  26917200           16
  26920800           16
  26924400           16
  26928000           16
  26931600           16
  26935200           19
  26938800           19
  26942400           19
  26946000           19
  26949600           19
  26953200           19
  26956800           19
  26960400           19
  26964000           19
  26967600           19
  26971200           19
  26974800           19
  26978400           19
  26982000           19
  26985600           19
  26989200           19
  26992800           16
  26996400           16
  27000000           16
  27003600           16
  27007200           16
  27010800           16
  27014400           16
  27018000           16
  27021600           19
  27025200           19
  27028800           19
  27032400           19
  27036000           19
  27039600           19
  27043200           19
  27046800           19
  27050400           19
  27054000           19
  27057600           19
  27061200           19
  27064800           19
  27068400           19
  27072000           19
  27075600           19
  27079200           19
  27082800           19
  27086400           19
  27090000           19
  27093600           19
  27097200           19
  27100800           19
  27104400           19
  27108000           19
  27111600           19
  27115200           19
  27118800           19
  27122400           19
  27126000           19
  27129600           19
  27133200           19
  27136800           19
  27140400           19
  27144000           19
  27147600           19
  27151200           19
  27154800           19
  27158400           19
  27162000           19
  27165600           19
  27169200           19
  27172800           19
  27176400           19
  27180000           19
  27183600           19
  27187200           19
  27190800           19
  27194400           19
  27198000           19
  27201600           19
  27205200           19
  27208800           19
  27212400           19
  27216000           19
  27219600           19
  27223200           19
  27226800           19
  27230400           19
  27234000           19
  27237600           19
  27241200           19
  27244800           19
  27248400           19
  27252000           16
  27255600           16
  27259200           16
  27262800           16
  27266400           16
  27270000           16
  27273600           16
  27277200           16
  27280800           19
  27284400           19
  27288000           19
  27291600           19
  27295200           19
  27298800           19
  27302400           19
  27306000           19
  27309600           19
  27313200           19
  27316800           19
  27320400           19
  27324000           19
  27327600           19
  27331200           19
  27334800           19
  27338400           16
  27342000           16
  27345600           16
  27349200           16
  27352800           16
  27356400           16
  27360000           16
  27363600           16
  27367200           19
  27370800           19
  27374400           19
  27378000           19
  27381600           19
  27385200           19
  27388800           19
  27392400           19
  27396000           19
  27399600           19
  27403200           19
  27406800           19
  27410400           19
  27414000           19
  27417600           19
  27421200           19
  27424800           16
  27428400           16
  27432000           16
  27435600           16
  27439200           19
  27442800           19
  27446400           19
  27450000           19
  27453600           19
  27457200           19
  27460800           19
  27464400           19
  27468000           19
  27471600           19
  27475200           19
  27478800           19
  27482400           19
  27486000           19
  27489600           19
  27493200           19
  27496800           19
  27500400           19
  27504000           19
  27507600           19
  27511200           16
  27514800           16
  27518400           16
  27522000           16
  27525600           16
  27529200           16
  27532800           16
  27536400           16
  27540000           19
  27543600           19
  27547200           19
  27550800           19
  27554400           19
  27558000           19
  27561600           19
  27565200           19
  27568800           19
  27572400           19
  27576000           19
  27579600           19
  27583200           19
  27586800           19
  27590400           19
  27594000           19
  27597600           16
  27601200           16
  27604800           16
  27608400           16
  27612000           16
  27615600           16
  27619200           16
  27622800           16
  27626400           19
  27630000           19
  27633600           19
  27637200           19
  27640800           19
  27644400           19
  27648000           19
  27651600           19
  27655200           19
  27658800           19
  27662400           19
  27666000           19
  27669600           19
  27673200           19
  27676800           19
  27680400           19
  27684000           19
  27687600           19
  27691200           19
  27694800           19
  27698400           19
  27702000           19
  27705600           19
  27709200           19
  27712800           19
  27716400           19
  27720000           19
  27723600           19
  27727200           19
  27730800           19
  27734400           19
  27738000           19
  27741600           19
  27745200           19
  27748800           19
  27752400           19
  27756000           19
  27759600           19
  27763200           19
  27766800           19
  27770400           19
  27774000           19
  27777600           19
  27781200           19
  27784800           19
  27788400           19
  27792000           19
  27795600           19
  27799200           19
  27802800           19
  27806400           19
  27810000           19
  27813600           19
  27817200           19
  27820800           19
  27824400           19
  27828000           19
  27831600           19
  27835200           19
  27838800           19
  27842400           19
  27846000           19
  27849600           19
  27853200           19
  27856800           16
  27860400           16
  27864000           16
  27867600           16
  27871200           16
  27874800           16
  27878400           16
  27882000           16
  27885600           19
  27889200           19
  27892800           19
  27896400           19
  27900000           19
  27903600           19
  27907200           19
  27910800           19
  27914400           19
  27918000           19
  27921600           19
  27925200           19
  27928800           19
  27932400           19
  27936000           19
  27939600           19
  27943200           16
  27946800           16
  27950400           16
  27954000           16
  27957600           16
  27961200           16
  27964800           16
  27968400           16
  27972000           19
  27975600           19
  27979200           19
  27982800           19
  27986400           19
  27990000           19
  27993600           19
  27997200           19
  28000800           19
  28004400           19
  28008000           19
  28011600           19
  28015200           19
  28018800           19
  28022400           19
  28026000           19
  28029600           16
  28033200           16
  28036800           16
  28040400           16
  28044000           19
  28047600           19
  28051200           19
  28054800           19
  28058400           19
  28062000           19
  28065600           19
  28069200           19
  28072800           19
  28076400           19
  28080000           19
  28083600           19
  28087200           19
  28090800           19
  28094400           19
  28098000           19
  28101600           19
  28105200           19
  28108800           19
  28112400           19
  28116000           16
  28119600           16
  28123200           16
  28126800           16
  28130400           16
  28134000           16
  28137600           16
  28141200           16
  28144800           19
  28148400           19
  28152000           19
  28155600           19
  28159200           19
  28162800           19
  28166400           19
  28170000           19
  28173600           19
  28177200           19
  28180800           19
  28184400           19
  28188000           19
  28191600           19
  28195200           19
  28198800           19
  28202400           16
  28206000           16
  28209600           16
  28213200           16
  28216800           16
  28220400           16
  28224000           16
  28227600           16
  28231200           19
  28234800           19
  28238400           19
  28242000           19
  28245600           19
  28249200           19
  28252800           19
  28256400           19
  28260000           19
  28263600           19
  28267200           19
  28270800           19
  28274400           19
  28278000           19
  28281600           19
  28285200           19
  28288800           19
  28292400           19
  28296000           19
  28299600           19
  28303200           19
  28306800           19
  28310400           19
  28314000           19
  28317600           19
  28321200           19
  28324800           19
  28328400           19
  28332000           19
  28335600           19
  28339200           19
  28342800           19
  28346400           19
  28350000           19
  28353600           19
  28357200           19
  28360800           19
  28364400           19
  28368000           19
  28371600           19
  28375200           19
  28378800           19
  28382400           19
  28386000           19
  28389600           19
  28393200           19
  28396800           19
  28400400           19
  28404000           19
  28407600           19
  28411200           19
  28414800           19
  28418400           19
  28422000           19
  28425600           19
  28429200           19
  28432800           19
  28436400           19
  28440000           19
  28443600           19
  28447200           19
  28450800           19
  28454400           19
  28458000           19
  28461600           16
  28465200           16
  28468800           16
  28472400           16
  28476000           16
  28479600           16
  28483200           16
  28486800           16
  28490400           19
  28494000           19
  28497600           19
  28501200           19
  28504800           19
  28508400           19
  28512000           19
  28515600           19
  28519200           19
  28522800           19
  28526400           19
  28530000           19
  28533600           19
  28537200           19
  28540800           19
  28544400           19
  28548000           16
  28551600           16
  28555200           16
  28558800           16
  28562400           16
  28566000           16
  28569600           16
  28573200           16
  28576800           19
  28580400           19
  28584000           19
  28587600           19
  28591200           19
  28594800           19
  28598400           19
  28602000           19
  28605600           19
  28609200           19
  28612800           19
  28616400           19
  28620000           19
  28623600           19
  28627200           19
  28630800           19
  28634400           16
  28638000           16
  28641600           16
  28645200           16
  28648800           19
  28652400           19
  28656000           19
  28659600           19
  28663200           19
  28666800           19
  28670400           19
  28674000           19
  28677600           19
  28681200           19
  28684800           19
  28688400           19
  28692000           19
  28695600           19
  28699200           19
  28702800           19
  28706400           19
  28710000           19
  28713600           19
  28717200           19
  28720800           16
  28724400           16
  28728000           16
  28731600           16
  28735200           16
  28738800           16
  28742400           16
  28746000           16
  28749600           19
  28753200           19
  28756800           19
  28760400           19
  28764000           19
  28767600           19
  28771200           19
  28774800           19
  28778400           19
  28782000           19
  28785600           19
  28789200           19
  28792800           19
  28796400           19
  28800000           19
  28803600           19
  28807200           16
  28810800           16
  28814400           16
  28818000           16
  28821600           16
  28825200           16
  28828800           16
  28832400           16
  28836000           19
  28839600           19
  28843200           19
  28846800           19
  28850400           19
  28854000           19
  28857600           19
  28861200           19
  28864800           19
  28868400           19
  28872000           19
  28875600           19
  28879200           19
  28882800           19
  28886400           19
  28890000           19
  28893600           19
  28897200           19
  28900800           19
  28904400           19
  28908000           19
  28911600           19
  28915200           19
  28918800           19
  28922400           19
  28926000           19
  28929600           19
  28933200           19
  28936800           19
  28940400           19
  28944000           19
  28947600           19
  28951200           19
  28954800           19
  28958400           19
  28962000           19
  28965600           19
  28969200           19
  28972800           19
  28976400           19
  28980000           19
  28983600           19
  28987200           19
  28990800           19
  28994400           19
  28998000           19
  29001600           19
  29005200           19
  29008800           19
  29012400           19
  29016000           19
  29019600           19
  29023200           19
  29026800           19
  29030400           19
  29034000           19
  29037600           19
  29041200           19
  29044800           19
  29048400           19
  29052000           19
  29055600           19
  29059200           19
  29062800           19
  29066400           16
  29070000           16
  29073600           16
  29077200           16
  29080800           16
  29084400           16
  29088000           16
  29091600           16
  29095200           19
  29098800           19
  29102400           19
  29106000           19
  29109600           19
  29113200           19
  29116800           19
  29120400           19
  29124000           19
  29127600           19
  29131200           19
  29134800           19
  29138400           19
  29142000           19
  29145600           19
  29149200           19
  29152800           16
  29156400           16
  29160000           16
  29163600           16
  29167200           16
  29170800           16
  29174400           16
  29178000           16
  29181600           19
  29185200           19
  29188800           19
  29192400           19
  29196000           19
  29199600           19
  29203200           19
  29206800           19
  29210400           19
  29214000           19
  29217600           19
  29221200           19
  29224800           19
  29228400           19
  29232000           19
  29235600           19
  29239200           16
  29242800           16
  29246400           16
  29250000           16
  29253600           19
  29257200           19
  29260800           19
  29264400           19
  29268000           19
  29271600           19
  29275200           19
  29278800           19
  29282400           19
  29286000           19
  29289600           19
  29293200           19
  29296800           19
  29300400           19
  29304000           19
  29307600           19
  29311200           19
  29314800           19
  29318400           19
  29322000           19
  29325600           16
  29329200           16
  29332800           16
  29336400           16
  29340000           16
  29343600           16
  29347200           16
  29350800           16
  29354400           19
  29358000           19
  29361600           19
  29365200           19
  29368800           19
  29372400           19
  29376000           19
  29379600           19
  29383200           19
  29386800           19
  29390400           19
  29394000           19
  29397600           19
  29401200           19
  29404800           19
  29408400           19
  29412000           16
  29415600           16
  29419200           16
  29422800           16
  29426400           16
  29430000           16
  29433600           16
  29437200           16
  29440800           19
  29444400           19
  29448000           19
  29451600           19
  29455200           19
  29458800           19
  29462400           19
  29466000           19
  29469600           19
  29473200           19
  29476800           19
  29480400           19
  29484000           19
  29487600           19
  29491200           19
  29494800           19
  29498400           19
  29502000           19
  29505600           19
  29509200           19
  29512800           19
  29516400           19
  29520000           19
  29523600           19
  29527200           19
  29530800           19
  29534400           19
  29538000           19
  29541600           19
  29545200           19
  29548800           19
  29552400           19
  29556000           19
  29559600           19
  29563200           19
  29566800           19
  29570400           19
  29574000           19
  29577600           19
  29581200           19
  29584800           19
  29588400           19
  29592000           19
  29595600           19
  29599200           19
  29602800           19
  29606400           19
  29610000           19
  29613600           19
  29617200           19
  29620800           19
  29624400           19
  29628000           19
  29631600           19
  29635200           19
  29638800           19
  29642400           19
  29646000           19
  29649600           19
  29653200           19
  29656800           19
  29660400           19
  29664000           19
  29667600           19
  29671200           16
  29674800           16
  29678400           16
  29682000           16
  29685600           16
  29689200           16
  29692800           16
  29696400           16
  29700000           19
  29703600           19
  29707200           19
  29710800           19
  29714400           19
  29718000           19
  29721600           19
  29725200           19
  29728800           19
  29732400           19
  29736000           19
  29739600           19
  29743200           19
  29746800           19
  29750400           19
  29754000           19
  29757600           16
  29761200           16
  29764800           16
  29768400           16
  29772000           16
  29775600           16
  29779200           16
  29782800           16
  29786400           19
  29790000           19
  29793600           19
  29797200           19
  29800800           19
  29804400           19
  29808000           19
  29811600           19
  29815200           19
  29818800           19
  29822400           19
  29826000           19
  29829600           19
  29833200           19
  29836800           19
  29840400           19
  29844000           16
  29847600           16
  29851200           16
  29854800           16
  29858400           19
  29862000           19
  29865600           19
  29869200           19
  29872800           19
  29876400           19
  29880000           19
  29883600           19
  29887200           19
  29890800           19
  29894400           19
  29898000           19
  29901600           19
  29905200           19
  29908800           19
  29912400           19
  29916000           19
  29919600           19
  29923200           19
  29926800           19
  29930400           16
  29934000           16
  29937600           16
  29941200           16
  29944800           16
  29948400           16
  29952000           16
  29955600           16
  29959200           19
  29962800           19
  29966400           19
  29970000           19
  29973600           19
  29977200           19
  29980800           19
  29984400           19
  29988000           19
  29991600           19
  29995200           19
  29998800           19
  30002400           19
  30006000           19
  30009600           19
  30013200           19
  30016800           16
  30020400           16
  30024000           16
  30027600           16
  30031200           16
  30034800           16
  30038400           16
  30042000           16
  30045600           19
  30049200           19
  30052800           19
  30056400           19
  30060000           19
  30063600           19
  30067200           19
  30070800           19
  30074400           19
  30078000           19
  30081600           19
  30085200           19
  30088800           19
  30092400           19
  30096000           19
  30099600           19
  30103200           19
  30106800           19
  30110400           19
  30114000           19
  30117600           19
  30121200           19
  30124800           19
  30128400           19
  30132000           19
  30135600           19
  30139200           19
  30142800           19
  30146400           19
  30150000           19
  30153600           19
  30157200           19
  30160800           19
  30164400           19
  30168000           19
  30171600           19
  30175200           19
  30178800           19
  30182400           19
  30186000           19
  30189600           19
  30193200           19
  30196800           19
  30200400           19
  30204000           19
  30207600           19
  30211200           19
  30214800           19
  30218400           19
  30222000           19
  30225600           19
  30229200           19
  30232800           19
  30236400           19
  30240000           19
  30243600           19
  30247200           19
  30250800           19
  30254400           19
  30258000           19
  30261600           19
  30265200           19
  30268800           19
  30272400           19
  30276000           16
  30279600           16
  30283200           16
  30286800           16
  30290400           16
  30294000           16
  30297600           16
  30301200           16
  30304800           19
  30308400           19
  30312000           19
  30315600           19
  30319200           19
  30322800           19
  30326400           19
  30330000           19
  30333600           19
  30337200           19
  30340800           19
  30344400           19
  30348000           19
  30351600           19
  30355200           19
  30358800           19
  30362400           16
  30366000           16
  30369600           16
  30373200           16
  30376800           16
  30380400           16
  30384000           16
  30387600           16
  30391200           19
  30394800           19
  30398400           19
  30402000           19
  30405600           19
  30409200           19
  30412800           19
  30416400           19
  30420000           19
  30423600           19
  30427200           19
  30430800           19
  30434400           19
  30438000           19
  30441600           19
  30445200           19
  30448800           16
  30452400           16
  30456000           16
  30459600           16
  30463200           19
  30466800           19
  30470400           19
  30474000           19
  30477600           19
  30481200           19
  30484800           19
  30488400           19
  30492000           19
  30495600           19
  30499200           19
  30502800           19
  30506400           19
  30510000           19
  30513600           19
  30517200           19
  30520800           19
  30524400           19
  30528000           19
  30531600           19
  30535200           16
  30538800           16
  30542400           16
  30546000           16
  30549600           16
  30553200           16
  30556800           16
  30560400           16
  30564000           19
  30567600           19
  30571200           19
  30574800           19
  30578400           19
  30582000           19
  30585600           19
  30589200           19
  30592800           19
  30596400           19
  30600000           19
  30603600           19
  30607200           19
  30610800           19
  30614400           19
  30618000           19
  30621600           16
  30625200           16
  30628800           16
  30632400           16
  30636000           16
  30639600           16
  30643200           16
  30646800           16
  30650400           19
  30654000           19
  30657600           19
  30661200           19
  30664800           19
  30668400           19
  30672000           19
  30675600           19
  30679200           19
  30682800           19
  30686400           19
  30690000           19
  30693600           19
  30697200           19
  30700800           19
  30704400           19
  30708000           19
  30711600           19
  30715200           19
  30718800           19
  30722400           19
  30726000           19
  30729600           19
  30733200           19
  30736800           19
  30740400           19
  30744000           19
  30747600           19
  30751200           19
  30754800           19
  30758400           19
  30762000           19
  30765600           19
  30769200           19
  30772800           19
  30776400           19
  30780000           19
  30783600           19
  30787200           19
  30790800           19
  30794400           19
  30798000           19
  30801600           19
  30805200           19
  30808800           19
  30812400           19
  30816000           19
  30819600           19
  30823200           19
  30826800           19
  30830400           19
  30834000           19
  30837600           19
  30841200           19
  30844800            7
  30848400            7
  30852000            7
  30855600            7
  30859200            7
  30862800            7
  30866400            7
  30870000            7
  30873600            7
  30877200            7
  30880800            7
  30884400            7
  30888000            7
  30891600            7
  30895200            7
  30898800            7
  30902400            7
  30906000            7
  30909600            7
  30913200            7
  30916800            7
  30920400            7
  30924000            7
  30927600            7
  30931200            7
  30934800            7
  30938400            7
  30942000            7
  30945600            7
  30949200            7
  30952800            7
  30956400            7
  30960000            7
  30963600            7
  30967200            7
  30970800            7
  30974400            7
  30978000            7
  30981600            7
  30985200            7
  30988800            7
  30992400            7
  30996000            7
  30999600            7
  31003200            7
  31006800            7
  31010400            7
  31014000            7
  31017600            7
  31021200            7
  31024800            7
  31028400            7
  31032000            7
  31035600            7
  31039200            7
  31042800            7
  31046400            7
  31050000            7
  31053600            7
  31057200            7
  31060800            7
  31064400            7
  31068000            7
  31071600            7
  31075200            7
  31078800            7
  31082400            7
  31086000            7
  31089600            7
  31093200            7
  31096800            7
  31100400            7
  31104000            7
  31107600            7
  31111200            7
  31114800            7
  31118400            7
  31122000            7
  31125600            7
  31129200            7
  31132800            7
  31136400            7
  31140000            7
  31143600            7
  31147200            7
  31150800            7
  31154400            7
  31158000            7
  31161600            7
  31165200            7
  31168800            7
  31172400            7
  31176000            7
  31179600            7
  31183200            7
  31186800            7
  31190400            7
  31194000            7
  31197600            7
  31201200            7
  31204800            7
  31208400            7
  31212000            7
  31215600            7
  31219200            7
  31222800            7
  31226400            7
  31230000            7
  31233600            7
  31237200            7
  31240800            7
  31244400            7
  31248000            7
  31251600            7
  31255200            7
  31258800            7
  31262400            7
  31266000            7
  31269600            7
  31273200            7
  31276800            7
  31280400            7
  31284000            7
  31287600            7
  31291200            7
  31294800            7
  31298400            7
  31302000            7
  31305600            7
  31309200            7
  31312800            7
  31316400            7
  31320000            7
  31323600            7
  31327200            7
  31330800            7
  31334400            7
  31338000            7
  31341600            7
  31345200            7
  31348800            7
  31352400            7
  31356000            7
  31359600            7
  31363200            7
  31366800            7
  31370400            7
  31374000            7
  31377600            7
  31381200            7
  31384800            7
  31388400            7
  31392000            7
  31395600            7
  31399200            7
  31402800            7
  31406400            7
  31410000            7
  31413600            7
  31417200            7
  31420800            7
  31424400            7
  31428000            7
  31431600            7
  31435200            7
  31438800            7
  31442400            7
  31446000            7
  31449600           19
  31453200           19
  31456800           19
  31460400           19
  31464000           19
  31467600           19
  31471200           19
  31474800           19
  31478400           19
  31482000           19
  31485600           16
  31489200           16
  31492800           16
  31496400           16
  31500000           16
  31503600           16
  31507200           16
  31510800           16
  31514400           19
  31518000           19
