#1	
double data(8760,2) #comment	
13248000	292.15
13251600	292.15
13255200	292.15
13258800	292.15
13262400	292.15
13266000	292.15
13269600	292.15
13273200	292.15
13276800	292.15
13280400	292.15
13284000	292.15
13287600	292.15
13291200	292.15
13294800	292.15
13298400	292.15
13302000	292.15
13305600	292.15
13309200	292.15
13312800	292.15
13316400	292.15
13320000	292.15
13323600	292.15
13327200	292.15
13330800	292.15
13334400	292.15
13338000	292.15
13341600	289.15
13345200	289.15
13348800	289.15
13352400	289.15
13356000	289.15
13359600	289.15
13363200	289.15
13366800	289.15
13370400	292.15
13374000	292.15
13377600	292.15
13381200	292.15
13384800	292.15
13388400	292.15
13392000	292.15
13395600	292.15
13399200	292.15
13402800	292.15
13406400	292.15
13410000	292.15
13413600	292.15
13417200	292.15
13420800	292.15
13424400	292.15
13428000	289.15
13431600	289.15
13435200	289.15
13438800	289.15
13442400	289.15
13446000	289.15
13449600	289.15
13453200	289.15
13456800	292.15
13460400	292.15
13464000	292.15
13467600	292.15
13471200	292.15
13474800	292.15
13478400	292.15
13482000	292.15
13485600	292.15
13489200	292.15
13492800	292.15
13496400	292.15
13500000	292.15
13503600	292.15
13507200	292.15
13510800	292.15
13514400	289.15
13518000	289.15
13521600	289.15
13525200	289.15
13528800	292.15
13532400	292.15
13536000	292.15
13539600	292.15
13543200	292.15
13546800	292.15
13550400	292.15
13554000	292.15
13557600	292.15
13561200	292.15
13564800	292.15
13568400	292.15
13572000	292.15
13575600	292.15
13579200	292.15
13582800	292.15
13586400	292.15
13590000	292.15
13593600	292.15
13597200	292.15
13600800	289.15
13604400	289.15
13608000	289.15
13611600	289.15
13615200	289.15
13618800	289.15
13622400	289.15
13626000	289.15
13629600	292.15
13633200	292.15
13636800	292.15
13640400	292.15
13644000	292.15
13647600	292.15
13651200	292.15
13654800	292.15
13658400	292.15
13662000	292.15
13665600	292.15
13669200	292.15
13672800	292.15
13676400	292.15
13680000	292.15
13683600	292.15
13687200	289.15
13690800	289.15
13694400	289.15
13698000	289.15
13701600	289.15
13705200	289.15
13708800	289.15
13712400	289.15
13716000	292.15
13719600	292.15
13723200	292.15
13726800	292.15
13730400	292.15
13734000	292.15
13737600	292.15
13741200	292.15
13744800	292.15
13748400	292.15
13752000	292.15
13755600	292.15
13759200	292.15
13762800	292.15
13766400	292.15
13770000	292.15
13773600	292.15
13777200	292.15
13780800	292.15
13784400	292.15
13788000	292.15
13791600	292.15
13795200	292.15
13798800	292.15
13802400	292.15
13806000	292.15
13809600	292.15
13813200	292.15
13816800	292.15
13820400	292.15
13824000	292.15
13827600	292.15
13831200	292.15
13834800	292.15
13838400	292.15
13842000	292.15
13845600	292.15
13849200	292.15
13852800	292.15
13856400	292.15
13860000	292.15
13863600	292.15
13867200	292.15
13870800	292.15
13874400	292.15
13878000	292.15
13881600	292.15
13885200	292.15
13888800	292.15
13892400	292.15
13896000	292.15
13899600	292.15
13903200	292.15
13906800	292.15
13910400	292.15
13914000	292.15
13917600	292.15
13921200	292.15
13924800	292.15
13928400	292.15
13932000	292.15
13935600	292.15
13939200	292.15
13942800	292.15
13946400	289.15
13950000	289.15
13953600	289.15
13957200	289.15
13960800	289.15
13964400	289.15
13968000	289.15
13971600	289.15
13975200	292.15
13978800	292.15
13982400	292.15
13986000	292.15
13989600	292.15
13993200	292.15
13996800	292.15
14000400	292.15
14004000	292.15
14007600	292.15
14011200	292.15
14014800	292.15
14018400	292.15
14022000	292.15
14025600	292.15
14029200	292.15
14032800	289.15
14036400	289.15
14040000	289.15
14043600	289.15
14047200	289.15
14050800	289.15
14054400	289.15
14058000	289.15
14061600	292.15
14065200	292.15
14068800	292.15
14072400	292.15
14076000	292.15
14079600	292.15
14083200	292.15
14086800	292.15
14090400	292.15
14094000	292.15
14097600	292.15
14101200	292.15
14104800	292.15
14108400	292.15
14112000	292.15
14115600	292.15
14119200	289.15
14122800	289.15
14126400	289.15
14130000	289.15
14133600	292.15
14137200	292.15
14140800	292.15
14144400	292.15
14148000	292.15
14151600	292.15
14155200	292.15
14158800	292.15
14162400	292.15
14166000	292.15
14169600	292.15
14173200	292.15
14176800	292.15
14180400	292.15
14184000	292.15
14187600	292.15
14191200	292.15
14194800	292.15
14198400	292.15
14202000	292.15
14205600	289.15
14209200	289.15
14212800	289.15
14216400	289.15
14220000	289.15
14223600	289.15
14227200	289.15
14230800	289.15
14234400	292.15
14238000	292.15
14241600	292.15
14245200	292.15
14248800	292.15
14252400	292.15
14256000	292.15
14259600	292.15
14263200	292.15
14266800	292.15
14270400	292.15
14274000	292.15
14277600	292.15
14281200	292.15
14284800	292.15
14288400	292.15
14292000	289.15
14295600	289.15
14299200	289.15
14302800	289.15
14306400	289.15
14310000	289.15
14313600	289.15
14317200	289.15
14320800	292.15
14324400	292.15
14328000	292.15
14331600	292.15
14335200	292.15
14338800	292.15
14342400	292.15
14346000	292.15
14349600	292.15
14353200	292.15
14356800	292.15
14360400	292.15
14364000	292.15
14367600	292.15
14371200	292.15
14374800	292.15
14378400	292.15
14382000	292.15
14385600	292.15
14389200	292.15
14392800	292.15
14396400	292.15
14400000	292.15
14403600	292.15
14407200	292.15
14410800	292.15
14414400	292.15
14418000	292.15
14421600	292.15
14425200	292.15
14428800	292.15
14432400	292.15
14436000	292.15
14439600	292.15
14443200	292.15
14446800	292.15
14450400	292.15
14454000	292.15
14457600	292.15
14461200	292.15
14464800	292.15
14468400	292.15
14472000	292.15
14475600	292.15
14479200	292.15
14482800	292.15
14486400	292.15
14490000	292.15
14493600	292.15
14497200	292.15
14500800	292.15
14504400	292.15
14508000	292.15
14511600	292.15
14515200	292.15
14518800	292.15
14522400	292.15
14526000	292.15
14529600	292.15
14533200	292.15
14536800	292.15
14540400	292.15
14544000	292.15
14547600	292.15
14551200	289.15
14554800	289.15
14558400	289.15
14562000	289.15
14565600	289.15
14569200	289.15
14572800	289.15
14576400	289.15
14580000	292.15
14583600	292.15
14587200	292.15
14590800	292.15
14594400	292.15
14598000	292.15
14601600	292.15
14605200	292.15
14608800	292.15
14612400	292.15
14616000	292.15
14619600	292.15
14623200	292.15
14626800	292.15
14630400	292.15
14634000	292.15
14637600	289.15
14641200	289.15
14644800	289.15
14648400	289.15
14652000	289.15
14655600	289.15
14659200	289.15
14662800	289.15
14666400	292.15
14670000	292.15
14673600	292.15
14677200	292.15
14680800	292.15
14684400	292.15
14688000	292.15
14691600	292.15
14695200	292.15
14698800	292.15
14702400	292.15
14706000	292.15
14709600	292.15
14713200	292.15
14716800	292.15
14720400	292.15
14724000	289.15
14727600	289.15
14731200	289.15
14734800	289.15
14738400	292.15
14742000	292.15
14745600	292.15
14749200	292.15
14752800	292.15
14756400	292.15
14760000	292.15
14763600	292.15
14767200	292.15
14770800	292.15
14774400	292.15
14778000	292.15
14781600	292.15
14785200	292.15
14788800	292.15
14792400	292.15
14796000	292.15
14799600	292.15
14803200	292.15
14806800	292.15
14810400	289.15
14814000	289.15
14817600	289.15
14821200	289.15
14824800	289.15
14828400	289.15
14832000	289.15
14835600	289.15
14839200	292.15
14842800	292.15
14846400	292.15
14850000	292.15
14853600	292.15
14857200	292.15
14860800	292.15
14864400	292.15
14868000	292.15
14871600	292.15
14875200	292.15
14878800	292.15
14882400	292.15
14886000	292.15
14889600	292.15
14893200	292.15
14896800	289.15
14900400	289.15
14904000	289.15
14907600	289.15
14911200	289.15
14914800	289.15
14918400	289.15
14922000	289.15
14925600	292.15
14929200	292.15
14932800	292.15
14936400	292.15
14940000	292.15
14943600	292.15
14947200	292.15
14950800	292.15
14954400	292.15
14958000	292.15
14961600	292.15
14965200	292.15
14968800	292.15
14972400	292.15
14976000	292.15
14979600	292.15
14983200	292.15
14986800	292.15
14990400	292.15
14994000	292.15
14997600	292.15
15001200	292.15
15004800	292.15
15008400	292.15
15012000	292.15
15015600	292.15
15019200	292.15
15022800	292.15
15026400	292.15
15030000	292.15
15033600	292.15
15037200	292.15
15040800	292.15
15044400	292.15
15048000	292.15
15051600	292.15
15055200	292.15
15058800	292.15
15062400	292.15
15066000	292.15
15069600	292.15
15073200	292.15
15076800	292.15
15080400	292.15
15084000	292.15
15087600	292.15
15091200	292.15
15094800	292.15
15098400	292.15
15102000	292.15
15105600	292.15
15109200	292.15
15112800	292.15
15116400	292.15
15120000	292.15
15123600	292.15
15127200	292.15
15130800	292.15
15134400	292.15
15138000	292.15
15141600	292.15
15145200	292.15
15148800	292.15
15152400	292.15
15156000	289.15
15159600	289.15
15163200	289.15
15166800	289.15
15170400	289.15
15174000	289.15
15177600	289.15
15181200	289.15
15184800	292.15
15188400	292.15
15192000	292.15
15195600	292.15
15199200	292.15
15202800	292.15
15206400	292.15
15210000	292.15
15213600	292.15
15217200	292.15
15220800	292.15
15224400	292.15
15228000	292.15
15231600	292.15
15235200	292.15
15238800	292.15
15242400	289.15
15246000	289.15
15249600	289.15
15253200	289.15
15256800	289.15
15260400	289.15
15264000	289.15
15267600	289.15
15271200	292.15
15274800	292.15
15278400	292.15
15282000	292.15
15285600	292.15
15289200	292.15
15292800	292.15
15296400	292.15
15300000	292.15
15303600	292.15
15307200	292.15
15310800	292.15
15314400	292.15
15318000	292.15
15321600	292.15
15325200	292.15
15328800	289.15
15332400	289.15
15336000	289.15
15339600	289.15
15343200	292.15
15346800	292.15
15350400	292.15
15354000	292.15
15357600	292.15
15361200	292.15
15364800	292.15
15368400	292.15
15372000	292.15
15375600	292.15
15379200	292.15
15382800	292.15
15386400	292.15
15390000	292.15
15393600	292.15
15397200	292.15
15400800	292.15
15404400	292.15
15408000	292.15
15411600	292.15
15415200	289.15
15418800	289.15
15422400	289.15
15426000	289.15
15429600	289.15
15433200	289.15
15436800	289.15
15440400	289.15
15444000	292.15
15447600	292.15
15451200	292.15
15454800	292.15
15458400	292.15
15462000	292.15
15465600	292.15
15469200	292.15
15472800	292.15
15476400	292.15
15480000	292.15
15483600	292.15
15487200	292.15
15490800	292.15
15494400	292.15
15498000	292.15
15501600	289.15
15505200	289.15
15508800	289.15
15512400	289.15
15516000	289.15
15519600	289.15
15523200	289.15
15526800	289.15
15530400	292.15
15534000	292.15
15537600	292.15
15541200	292.15
15544800	292.15
15548400	292.15
15552000	292.15
15555600	292.15
15559200	292.15
15562800	292.15
15566400	292.15
15570000	292.15
15573600	292.15
15577200	292.15
15580800	292.15
15584400	292.15
15588000	292.15
15591600	292.15
15595200	292.15
15598800	292.15
15602400	292.15
15606000	292.15
15609600	292.15
15613200	292.15
15616800	292.15
15620400	292.15
15624000	292.15
15627600	292.15
15631200	292.15
15634800	292.15
15638400	292.15
15642000	292.15
15645600	292.15
15649200	292.15
15652800	292.15
15656400	292.15
15660000	292.15
15663600	292.15
15667200	292.15
15670800	292.15
15674400	292.15
15678000	292.15
15681600	292.15
15685200	292.15
15688800	292.15
15692400	292.15
15696000	292.15
15699600	292.15
15703200	292.15
15706800	292.15
15710400	292.15
15714000	292.15
15717600	292.15
15721200	292.15
15724800	292.15
15728400	292.15
15732000	292.15
15735600	292.15
15739200	292.15
15742800	292.15
15746400	292.15
15750000	292.15
15753600	292.15
15757200	292.15
15760800	289.15
15764400	289.15
15768000	289.15
15771600	289.15
15775200	289.15
15778800	289.15
15782400	289.15
15786000	289.15
15789600	292.15
15793200	292.15
15796800	292.15
15800400	292.15
15804000	292.15
15807600	292.15
15811200	292.15
15814800	292.15
15818400	292.15
15822000	292.15
15825600	292.15
15829200	292.15
15832800	292.15
15836400	292.15
15840000	292.15
15843600	292.15
15847200	289.15
15850800	289.15
15854400	289.15
15858000	289.15
15861600	289.15
15865200	289.15
15868800	289.15
15872400	289.15
15876000	292.15
15879600	292.15
15883200	292.15
15886800	292.15
15890400	292.15
15894000	292.15
15897600	292.15
15901200	292.15
15904800	292.15
15908400	292.15
15912000	292.15
15915600	292.15
15919200	292.15
15922800	292.15
15926400	292.15
15930000	292.15
15933600	289.15
15937200	289.15
15940800	289.15
15944400	289.15
15948000	292.15
15951600	292.15
15955200	292.15
15958800	292.15
15962400	292.15
15966000	292.15
15969600	292.15
15973200	292.15
15976800	292.15
15980400	292.15
15984000	292.15
15987600	292.15
15991200	292.15
15994800	292.15
15998400	292.15
16002000	292.15
16005600	292.15
16009200	292.15
16012800	292.15
16016400	292.15
16020000	289.15
16023600	289.15
16027200	289.15
16030800	289.15
16034400	289.15
16038000	289.15
16041600	289.15
16045200	289.15
16048800	292.15
16052400	292.15
16056000	292.15
16059600	292.15
16063200	292.15
16066800	292.15
16070400	292.15
16074000	292.15
16077600	292.15
16081200	292.15
16084800	292.15
16088400	292.15
16092000	292.15
16095600	292.15
16099200	292.15
16102800	292.15
16106400	289.15
16110000	289.15
16113600	289.15
16117200	289.15
16120800	289.15
16124400	289.15
16128000	289.15
16131600	289.15
16135200	292.15
16138800	292.15
16142400	292.15
16146000	292.15
16149600	292.15
16153200	292.15
16156800	292.15
16160400	292.15
16164000	292.15
16167600	292.15
16171200	292.15
16174800	292.15
16178400	292.15
16182000	292.15
16185600	292.15
16189200	292.15
16192800	292.15
16196400	292.15
16200000	292.15
16203600	292.15
16207200	292.15
16210800	292.15
16214400	292.15
16218000	292.15
16221600	292.15
16225200	292.15
16228800	292.15
16232400	292.15
16236000	292.15
16239600	292.15
16243200	292.15
16246800	292.15
16250400	292.15
16254000	292.15
16257600	292.15
16261200	292.15
16264800	292.15
16268400	292.15
16272000	292.15
16275600	292.15
16279200	292.15
16282800	292.15
16286400	292.15
16290000	292.15
16293600	292.15
16297200	292.15
16300800	292.15
16304400	292.15
16308000	292.15
16311600	292.15
16315200	292.15
16318800	292.15
16322400	292.15
16326000	292.15
16329600	292.15
16333200	292.15
16336800	292.15
16340400	292.15
16344000	292.15
16347600	292.15
16351200	292.15
16354800	292.15
16358400	292.15
16362000	292.15
16365600	289.15
16369200	289.15
16372800	289.15
16376400	289.15
16380000	289.15
16383600	289.15
16387200	289.15
16390800	289.15
16394400	292.15
16398000	292.15
16401600	292.15
16405200	292.15
16408800	292.15
16412400	292.15
16416000	292.15
16419600	292.15
16423200	292.15
16426800	292.15
16430400	292.15
16434000	292.15
16437600	292.15
16441200	292.15
16444800	292.15
16448400	292.15
16452000	289.15
16455600	289.15
16459200	289.15
16462800	289.15
16466400	289.15
16470000	289.15
16473600	289.15
16477200	289.15
16480800	292.15
16484400	292.15
16488000	292.15
16491600	292.15
16495200	292.15
16498800	292.15
16502400	292.15
16506000	292.15
16509600	292.15
16513200	292.15
16516800	292.15
16520400	292.15
16524000	292.15
16527600	292.15
16531200	292.15
16534800	292.15
16538400	289.15
16542000	289.15
16545600	289.15
16549200	289.15
16552800	292.15
16556400	292.15
16560000	292.15
16563600	292.15
16567200	292.15
16570800	292.15
16574400	292.15
16578000	292.15
16581600	292.15
16585200	292.15
16588800	292.15
16592400	292.15
16596000	292.15
16599600	292.15
16603200	292.15
16606800	292.15
16610400	292.15
16614000	292.15
16617600	292.15
16621200	292.15
16624800	289.15
16628400	289.15
16632000	289.15
16635600	289.15
16639200	289.15
16642800	289.15
16646400	289.15
16650000	289.15
16653600	292.15
16657200	292.15
16660800	292.15
16664400	292.15
16668000	292.15
16671600	292.15
16675200	292.15
16678800	292.15
16682400	292.15
16686000	292.15
16689600	292.15
16693200	292.15
16696800	292.15
16700400	292.15
16704000	292.15
16707600	292.15
16711200	289.15
16714800	289.15
16718400	289.15
16722000	289.15
16725600	289.15
16729200	289.15
16732800	289.15
16736400	289.15
16740000	292.15
16743600	292.15
16747200	292.15
16750800	292.15
16754400	292.15
16758000	292.15
16761600	292.15
16765200	292.15
16768800	292.15
16772400	292.15
16776000	292.15
16779600	292.15
16783200	292.15
16786800	292.15
16790400	292.15
16794000	292.15
16797600	292.15
16801200	292.15
16804800	292.15
16808400	292.15
16812000	292.15
16815600	292.15
16819200	292.15
16822800	292.15
16826400	292.15
16830000	292.15
16833600	292.15
16837200	292.15
16840800	292.15
16844400	292.15
16848000	292.15
16851600	292.15
16855200	292.15
16858800	292.15
16862400	292.15
16866000	292.15
16869600	292.15
16873200	292.15
16876800	292.15
16880400	292.15
16884000	292.15
16887600	292.15
16891200	292.15
16894800	292.15
16898400	292.15
16902000	292.15
16905600	292.15
16909200	292.15
16912800	292.15
16916400	292.15
16920000	292.15
16923600	292.15
16927200	292.15
16930800	292.15
16934400	292.15
16938000	292.15
16941600	292.15
16945200	292.15
16948800	292.15
16952400	292.15
16956000	292.15
16959600	292.15
16963200	292.15
16966800	292.15
16970400	289.15
16974000	289.15
16977600	289.15
16981200	289.15
16984800	289.15
16988400	289.15
16992000	289.15
16995600	289.15
16999200	292.15
17002800	292.15
17006400	292.15
17010000	292.15
17013600	292.15
17017200	292.15
17020800	292.15
17024400	292.15
17028000	292.15
17031600	292.15
17035200	292.15
17038800	292.15
17042400	292.15
17046000	292.15
17049600	292.15
17053200	292.15
17056800	289.15
17060400	289.15
17064000	289.15
17067600	289.15
17071200	289.15
17074800	289.15
17078400	289.15
17082000	289.15
17085600	292.15
17089200	292.15
17092800	292.15
17096400	292.15
17100000	292.15
17103600	292.15
17107200	292.15
17110800	292.15
17114400	292.15
17118000	292.15
17121600	292.15
17125200	292.15
17128800	292.15
17132400	292.15
17136000	292.15
17139600	292.15
17143200	289.15
17146800	289.15
17150400	289.15
17154000	289.15
17157600	292.15
17161200	292.15
17164800	292.15
17168400	292.15
17172000	292.15
17175600	292.15
17179200	292.15
17182800	292.15
17186400	292.15
17190000	292.15
17193600	292.15
17197200	292.15
17200800	292.15
17204400	292.15
17208000	292.15
17211600	292.15
17215200	292.15
17218800	292.15
17222400	292.15
17226000	292.15
17229600	289.15
17233200	289.15
17236800	289.15
17240400	289.15
17244000	289.15
17247600	289.15
17251200	289.15
17254800	289.15
17258400	292.15
17262000	292.15
17265600	292.15
17269200	292.15
17272800	292.15
17276400	292.15
17280000	292.15
17283600	292.15
17287200	292.15
17290800	292.15
17294400	292.15
17298000	292.15
17301600	292.15
17305200	292.15
17308800	292.15
17312400	292.15
17316000	289.15
17319600	289.15
17323200	289.15
17326800	289.15
17330400	289.15
17334000	289.15
17337600	289.15
17341200	289.15
17344800	292.15
17348400	292.15
17352000	292.15
17355600	292.15
17359200	292.15
17362800	292.15
17366400	292.15
17370000	292.15
17373600	292.15
17377200	292.15
17380800	292.15
17384400	292.15
17388000	292.15
17391600	292.15
17395200	292.15
17398800	292.15
17402400	292.15
17406000	292.15
17409600	292.15
17413200	292.15
17416800	292.15
17420400	292.15
17424000	292.15
17427600	292.15
17431200	292.15
17434800	292.15
17438400	292.15
17442000	292.15
17445600	292.15
17449200	292.15
17452800	292.15
17456400	292.15
17460000	292.15
17463600	292.15
17467200	292.15
17470800	292.15
17474400	292.15
17478000	292.15
17481600	292.15
17485200	292.15
17488800	292.15
17492400	292.15
17496000	292.15
17499600	292.15
17503200	292.15
17506800	292.15
17510400	292.15
17514000	292.15
17517600	292.15
17521200	292.15
17524800	292.15
17528400	292.15
17532000	292.15
17535600	292.15
17539200	292.15
17542800	292.15
17546400	292.15
17550000	292.15
17553600	292.15
17557200	292.15
17560800	292.15
17564400	292.15
17568000	292.15
17571600	292.15
17575200	289.15
17578800	289.15
17582400	289.15
17586000	289.15
17589600	289.15
17593200	289.15
17596800	289.15
17600400	289.15
17604000	292.15
17607600	292.15
17611200	292.15
17614800	292.15
17618400	292.15
17622000	292.15
17625600	292.15
17629200	292.15
17632800	292.15
17636400	292.15
17640000	292.15
17643600	292.15
17647200	292.15
17650800	292.15
17654400	292.15
17658000	292.15
17661600	289.15
17665200	289.15
17668800	289.15
17672400	289.15
17676000	289.15
17679600	289.15
17683200	289.15
17686800	289.15
17690400	292.15
17694000	292.15
17697600	292.15
17701200	292.15
17704800	292.15
17708400	292.15
17712000	292.15
17715600	292.15
17719200	292.15
17722800	292.15
17726400	292.15
17730000	292.15
17733600	292.15
17737200	292.15
17740800	292.15
17744400	292.15
17748000	289.15
17751600	289.15
17755200	289.15
17758800	289.15
17762400	292.15
17766000	292.15
17769600	292.15
17773200	292.15
17776800	292.15
17780400	292.15
17784000	292.15
17787600	292.15
17791200	292.15
17794800	292.15
17798400	292.15
17802000	292.15
17805600	292.15
17809200	292.15
17812800	292.15
17816400	292.15
17820000	292.15
17823600	292.15
17827200	292.15
17830800	292.15
17834400	289.15
17838000	289.15
17841600	289.15
17845200	289.15
17848800	289.15
17852400	289.15
17856000	289.15
17859600	289.15
17863200	292.15
17866800	292.15
17870400	292.15
17874000	292.15
17877600	292.15
17881200	292.15
17884800	292.15
17888400	292.15
17892000	292.15
17895600	292.15
17899200	292.15
17902800	292.15
17906400	292.15
17910000	292.15
17913600	292.15
17917200	292.15
17920800	289.15
17924400	289.15
17928000	289.15
17931600	289.15
17935200	289.15
17938800	289.15
17942400	289.15
17946000	289.15
17949600	292.15
17953200	292.15
17956800	292.15
17960400	292.15
17964000	292.15
17967600	292.15
17971200	292.15
17974800	292.15
17978400	292.15
17982000	292.15
17985600	292.15
17989200	292.15
17992800	292.15
17996400	292.15
18000000	292.15
18003600	292.15
18007200	292.15
18010800	292.15
18014400	292.15
18018000	292.15
18021600	292.15
18025200	292.15
18028800	292.15
18032400	292.15
18036000	292.15
18039600	292.15
18043200	292.15
18046800	292.15
18050400	292.15
18054000	292.15
18057600	292.15
18061200	292.15
18064800	292.15
18068400	292.15
18072000	292.15
18075600	292.15
18079200	292.15
18082800	292.15
18086400	292.15
18090000	292.15
18093600	292.15
18097200	292.15
18100800	292.15
18104400	292.15
18108000	292.15
18111600	292.15
18115200	292.15
18118800	292.15
18122400	292.15
18126000	292.15
18129600	292.15
18133200	292.15
18136800	292.15
18140400	292.15
18144000	292.15
18147600	292.15
18151200	292.15
18154800	292.15
18158400	292.15
18162000	292.15
18165600	292.15
18169200	292.15
18172800	292.15
18176400	292.15
18180000	289.15
18183600	289.15
18187200	289.15
18190800	289.15
18194400	289.15
18198000	289.15
18201600	289.15
18205200	289.15
18208800	292.15
18212400	292.15
18216000	292.15
18219600	292.15
18223200	292.15
18226800	292.15
18230400	292.15
18234000	292.15
18237600	292.15
18241200	292.15
18244800	292.15
18248400	292.15
18252000	292.15
18255600	292.15
18259200	292.15
18262800	292.15
18266400	289.15
18270000	289.15
18273600	289.15
18277200	289.15
18280800	289.15
18284400	289.15
18288000	289.15
18291600	289.15
18295200	292.15
18298800	292.15
18302400	292.15
18306000	292.15
18309600	292.15
18313200	292.15
18316800	292.15
18320400	292.15
18324000	292.15
18327600	292.15
18331200	292.15
18334800	292.15
18338400	292.15
18342000	292.15
18345600	292.15
18349200	292.15
18352800	289.15
18356400	289.15
18360000	289.15
18363600	289.15
18367200	292.15
18370800	292.15
18374400	292.15
18378000	292.15
18381600	292.15
18385200	292.15
18388800	292.15
18392400	292.15
18396000	292.15
18399600	292.15
18403200	292.15
18406800	292.15
18410400	292.15
18414000	292.15
18417600	292.15
18421200	292.15
18424800	292.15
18428400	292.15
18432000	292.15
18435600	292.15
18439200	289.15
18442800	289.15
18446400	289.15
18450000	289.15
18453600	289.15
18457200	289.15
18460800	289.15
18464400	289.15
18468000	292.15
18471600	292.15
18475200	292.15
18478800	292.15
18482400	292.15
18486000	292.15
18489600	292.15
18493200	292.15
18496800	292.15
18500400	292.15
18504000	292.15
18507600	292.15
18511200	292.15
18514800	292.15
18518400	292.15
18522000	292.15
18525600	289.15
18529200	289.15
18532800	289.15
18536400	289.15
18540000	289.15
18543600	289.15
18547200	289.15
18550800	289.15
18554400	292.15
18558000	292.15
18561600	292.15
18565200	292.15
18568800	292.15
18572400	292.15
18576000	292.15
18579600	292.15
18583200	292.15
18586800	292.15
18590400	292.15
18594000	292.15
18597600	292.15
18601200	292.15
18604800	292.15
18608400	292.15
18612000	292.15
18615600	292.15
18619200	292.15
18622800	292.15
18626400	292.15
18630000	292.15
18633600	292.15
18637200	292.15
18640800	292.15
18644400	292.15
18648000	292.15
18651600	292.15
18655200	292.15
18658800	292.15
18662400	292.15
18666000	292.15
18669600	292.15
18673200	292.15
18676800	292.15
18680400	292.15
18684000	292.15
18687600	292.15
18691200	292.15
18694800	292.15
18698400	292.15
18702000	292.15
18705600	292.15
18709200	292.15
18712800	292.15
18716400	292.15
18720000	292.15
18723600	292.15
18727200	292.15
18730800	292.15
18734400	292.15
18738000	292.15
18741600	292.15
18745200	292.15
18748800	280.15
18752400	280.15
18756000	280.15
18759600	280.15
18763200	280.15
18766800	280.15
18770400	280.15
18774000	280.15
18777600	280.15
18781200	280.15
18784800	280.15
18788400	280.15
18792000	280.15
18795600	280.15
18799200	280.15
18802800	280.15
18806400	280.15
18810000	280.15
18813600	280.15
18817200	280.15
18820800	280.15
18824400	280.15
18828000	280.15
18831600	280.15
18835200	280.15
18838800	280.15
18842400	280.15
18846000	280.15
18849600	280.15
18853200	280.15
18856800	280.15
18860400	280.15
18864000	280.15
18867600	280.15
18871200	280.15
18874800	280.15
18878400	280.15
18882000	280.15
18885600	280.15
18889200	280.15
18892800	280.15
18896400	280.15
18900000	280.15
18903600	280.15
18907200	280.15
18910800	280.15
18914400	280.15
18918000	280.15
18921600	280.15
18925200	280.15
18928800	280.15
18932400	280.15
18936000	280.15
18939600	280.15
18943200	280.15
18946800	280.15
18950400	280.15
18954000	280.15
18957600	280.15
18961200	280.15
18964800	280.15
18968400	280.15
18972000	280.15
18975600	280.15
18979200	280.15
18982800	280.15
18986400	280.15
18990000	280.15
18993600	280.15
18997200	280.15
19000800	280.15
19004400	280.15
19008000	280.15
19011600	280.15
19015200	280.15
19018800	280.15
19022400	280.15
19026000	280.15
19029600	280.15
19033200	280.15
19036800	280.15
19040400	280.15
19044000	280.15
19047600	280.15
19051200	280.15
19054800	280.15
19058400	280.15
19062000	280.15
19065600	280.15
19069200	280.15
19072800	280.15
19076400	280.15
19080000	280.15
19083600	280.15
19087200	280.15
19090800	280.15
19094400	280.15
19098000	280.15
19101600	280.15
19105200	280.15
19108800	280.15
19112400	280.15
19116000	280.15
19119600	280.15
19123200	280.15
19126800	280.15
19130400	280.15
19134000	280.15
19137600	280.15
19141200	280.15
19144800	280.15
19148400	280.15
19152000	280.15
19155600	280.15
19159200	280.15
19162800	280.15
19166400	280.15
19170000	280.15
19173600	280.15
19177200	280.15
19180800	280.15
19184400	280.15
19188000	280.15
19191600	280.15
19195200	280.15
19198800	280.15
19202400	280.15
19206000	280.15
19209600	280.15
19213200	280.15
19216800	280.15
19220400	280.15
19224000	280.15
19227600	280.15
19231200	280.15
19234800	280.15
19238400	280.15
19242000	280.15
19245600	280.15
19249200	280.15
19252800	280.15
19256400	280.15
19260000	280.15
19263600	280.15
19267200	280.15
19270800	280.15
19274400	280.15
19278000	280.15
19281600	280.15
19285200	280.15
19288800	280.15
19292400	280.15
19296000	280.15
19299600	280.15
19303200	280.15
19306800	280.15
19310400	280.15
19314000	280.15
19317600	280.15
19321200	280.15
19324800	280.15
19328400	280.15
19332000	280.15
19335600	280.15
19339200	280.15
19342800	280.15
19346400	280.15
19350000	280.15
19353600	280.15
19357200	280.15
19360800	280.15
19364400	280.15
19368000	280.15
19371600	280.15
19375200	280.15
19378800	280.15
19382400	280.15
19386000	280.15
19389600	280.15
19393200	280.15
19396800	280.15
19400400	280.15
19404000	280.15
19407600	280.15
19411200	280.15
19414800	280.15
19418400	280.15
19422000	280.15
19425600	280.15
19429200	280.15
19432800	280.15
19436400	280.15
19440000	280.15
19443600	280.15
19447200	280.15
19450800	280.15
19454400	280.15
19458000	280.15
19461600	280.15
19465200	280.15
19468800	280.15
19472400	280.15
19476000	280.15
19479600	280.15
19483200	280.15
19486800	280.15
19490400	280.15
19494000	280.15
19497600	280.15
19501200	280.15
19504800	280.15
19508400	280.15
19512000	280.15
19515600	280.15
19519200	280.15
19522800	280.15
19526400	280.15
19530000	280.15
19533600	280.15
