#1	
double data1(17521,2)	# Comment
24703200	13724
24705000	13725
24706800	13726
24708600	13727
24710400	13728
24712200	13729
24714000	13730
24715800	13731
24717600	13732
24719400	13733
24721200	13734
24723000	13735
24724800	13736
24726600	13737
24728400	13738
24730200	13739
24732000	13740
24733800	13741
24735600	13742
24737400	13743
24739200	13744
24741000	13745
24742800	13746
24744600	13747
24746400	13748
24748200	13749
24750000	13750
24751800	13751
24753600	13752
24755400	13753
24757200	13754
24759000	13755
24760800	13756
24762600	13757
24764400	13758
24766200	13759
24768000	13760
24769800	13761
24771600	13762
24773400	13763
24775200	13764
24777000	13765
24778800	13766
24780600	13767
24782400	13768
24784200	13769
24786000	13770
24787800	13771
24789600	13772
24791400	13773
24793200	13774
24795000	13775
24796800	13776
24798600	13777
24800400	13778
24802200	13779
24804000	13780
24805800	13781
24807600	13782
24809400	13783
24811200	13784
24813000	13785
24814800	13786
24816600	13787
24818400	13788
24820200	13789
24822000	13790
24823800	13791
24825600	13792
24827400	13793
24829200	13794
24831000	13795
24832800	13796
24834600	13797
24836400	13798
24838200	13799
24840000	13800
24841800	13801
24843600	13802
24845400	13803
24847200	13804
24849000	13805
24850800	13806
24852600	13807
24854400	13808
24856200	13809
24858000	13810
24859800	13811
24861600	13812
24863400	13813
24865200	13814
24867000	13815
24868800	13816
24870600	13817
24872400	13818
24874200	13819
24876000	13820
24877800	13821
24879600	13822
24881400	13823
24883200	13824
24885000	13825
24886800	13826
24888600	13827
24890400	13828
24892200	13829
24894000	13830
24895800	13831
24897600	13832
24899400	13833
24901200	13834
24903000	13835
24904800	13836
24906600	13837
24908400	13838
24910200	13839
24912000	13840
24913800	13841
24915600	13842
24917400	13843
24919200	13844
24921000	13845
24922800	13846
24924600	13847
24926400	13848
24928200	13849
24930000	13850
24931800	13851
24933600	13852
24935400	13853
24937200	13854
24939000	13855
24940800	13856
24942600	13857
24944400	13858
24946200	13859
24948000	13860
24949800	13861
24951600	13862
24953400	13863
24955200	13864
24957000	13865
24958800	13866
24960600	13867
24962400	13868
24964200	13869
24966000	13870
24967800	13871
24969600	13872
24971400	13873
24973200	13874
24975000	13875
24976800	13876
24978600	13877
24980400	13878
24982200	13879
24984000	13880
24985800	13881
24987600	13882
24989400	13883
24991200	13884
24993000	13885
24994800	13886
24996600	13887
24998400	13888
25000200	13889
25002000	13890
25003800	13891
25005600	13892
25007400	13893
25009200	13894
25011000	13895
25012800	13896
25014600	13897
25016400	13898
25018200	13899
25020000	13900
25021800	13901
25023600	13902
25025400	13903
25027200	13904
25029000	13905
25030800	13906
25032600	13907
25034400	13908
25036200	13909
25038000	13910
25039800	13911
25041600	13912
25043400	13913
25045200	13914
25047000	13915
25048800	13916
25050600	13917
25052400	13918
25054200	13919
25056000	13920
25057800	13921
25059600	13922
25061400	13923
25063200	13924
25065000	13925
25066800	13926
25068600	13927
25070400	13928
25072200	13929
25074000	13930
25075800	13931
25077600	13932
25079400	13933
25081200	13934
25083000	13935
25084800	13936
25086600	13937
25088400	13938
25090200	13939
25092000	13940
25093800	13941
25095600	13942
25097400	13943
25099200	13944
25101000	13945
25102800	13946
25104600	13947
25106400	13948
25108200	13949
25110000	13950
25111800	13951
25113600	13952
25115400	13953
25117200	13954
25119000	13955
25120800	13956
25122600	13957
25124400	13958
25126200	13959
25128000	13960
25129800	13961
25131600	13962
25133400	13963
25135200	13964
25137000	13965
25138800	13966
25140600	13967
25142400	13968
25144200	13969
25146000	13970
25147800	13971
25149600	13972
25151400	13973
25153200	13974
25155000	13975
25156800	13976
25158600	13977
25160400	13978
25162200	13979
25164000	13980
25165800	13981
25167600	13982
25169400	13983
25171200	13984
25173000	13985
25174800	13986
25176600	13987
25178400	13988
25180200	13989
25182000	13990
25183800	13991
25185600	13992
25187400	13993
25189200	13994
25191000	13995
25192800	13996
25194600	13997
25196400	13998
25198200	13999
25200000	14000
25201800	14001
25203600	14002
25205400	14003
25207200	14004
25209000	14005
25210800	14006
25212600	14007
25214400	14008
25216200	14009
25218000	14010
25219800	14011
25221600	14012
25223400	14013
25225200	14014
25227000	14015
25228800	14016
25230600	14017
25232400	14018
25234200	14019
25236000	14020
25237800	14021
25239600	14022
25241400	14023
25243200	14024
25245000	14025
25246800	14026
25248600	14027
25250400	14028
25252200	14029
25254000	14030
25255800	14031
25257600	14032
25259400	14033
25261200	14034
25263000	14035
25264800	14036
25266600	14037
25268400	14038
25270200	14039
25272000	14040
25273800	14041
25275600	14042
25277400	14043
25279200	14044
25281000	14045
25282800	14046
25284600	14047
25286400	14048
25288200	14049
25290000	14050
25291800	14051
25293600	14052
25295400	14053
25297200	14054
25299000	14055
25300800	14056
25302600	14057
25304400	14058
25306200	14059
25308000	14060
25309800	14061
25311600	14062
25313400	14063
25315200	14064
25317000	14065
25318800	14066
25320600	14067
25322400	14068
25324200	14069
25326000	14070
25327800	14071
25329600	14072
25331400	14073
25333200	14074
25335000	14075
25336800	14076
25338600	14077
25340400	14078
25342200	14079
25344000	14080
25345800	14081
25347600	14082
25349400	14083
25351200	14084
25353000	14085
25354800	14086
25356600	14087
25358400	14088
25360200	14089
25362000	14090
25363800	14091
25365600	14092
25367400	14093
25369200	14094
25371000	14095
25372800	14096
25374600	14097
25376400	14098
25378200	14099
25380000	14100
25381800	14101
25383600	14102
25385400	14103
25387200	14104
25389000	14105
25390800	14106
25392600	14107
25394400	14108
25396200	14109
25398000	14110
25399800	14111
25401600	14112
25403400	14113
25405200	14114
25407000	14115
25408800	14116
25410600	14117
25412400	14118
25414200	14119
25416000	14120
25417800	14121
25419600	14122
25421400	14123
25423200	14124
25425000	14125
25426800	14126
25428600	14127
25430400	14128
25432200	14129
25434000	14130
25435800	14131
25437600	14132
25439400	14133
25441200	14134
25443000	14135
25444800	14136
25446600	14137
25448400	14138
25450200	14139
25452000	14140
25453800	14141
25455600	14142
25457400	14143
25459200	14144
25461000	14145
25462800	14146
25464600	14147
25466400	14148
25468200	14149
25470000	14150
25471800	14151
25473600	14152
25475400	14153
25477200	14154
25479000	14155
25480800	14156
25482600	14157
25484400	14158
25486200	14159
25488000	14160
25489800	14161
25491600	14162
25493400	14163
25495200	14164
25497000	14165
25498800	14166
25500600	14167
25502400	14168
25504200	14169
25506000	14170
25507800	14171
25509600	14172
25511400	14173
25513200	14174
25515000	14175
25516800	14176
25518600	14177
25520400	14178
25522200	14179
25524000	14180
25525800	14181
25527600	14182
25529400	14183
25531200	14184
25533000	14185
25534800	14186
25536600	14187
25538400	14188
25540200	14189
25542000	14190
25543800	14191
25545600	14192
25547400	14193
25549200	14194
25551000	14195
25552800	14196
25554600	14197
25556400	14198
25558200	14199
25560000	14200
25561800	14201
25563600	14202
25565400	14203
25567200	14204
25569000	14205
25570800	14206
25572600	14207
25574400	14208
25576200	14209
25578000	14210
25579800	14211
25581600	14212
25583400	14213
25585200	14214
25587000	14215
25588800	14216
25590600	14217
25592400	14218
25594200	14219
25596000	14220
25597800	14221
25599600	14222
25601400	14223
25603200	14224
25605000	14225
25606800	14226
25608600	14227
25610400	14228
25612200	14229
25614000	14230
25615800	14231
25617600	14232
25619400	14233
25621200	14234
25623000	14235
25624800	14236
25626600	14237
25628400	14238
25630200	14239
25632000	14240
25633800	14241
25635600	14242
25637400	14243
25639200	14244
25641000	14245
25642800	14246
25644600	14247
25646400	14248
25648200	14249
25650000	14250
25651800	14251
25653600	14252
25655400	14253
25657200	14254
25659000	14255
25660800	14256
25662600	14257
25664400	14258
25666200	14259
25668000	14260
25669800	14261
25671600	14262
25673400	14263
25675200	14264
25677000	14265
25678800	14266
25680600	14267
25682400	14268
25684200	14269
25686000	14270
25687800	14271
25689600	14272
25691400	14273
25693200	14274
25695000	14275
25696800	14276
25698600	14277
25700400	14278
25702200	14279
25704000	14280
25705800	14281
25707600	14282
25709400	14283
25711200	14284
25713000	14285
25714800	14286
25716600	14287
25718400	14288
25720200	14289
25722000	14290
25723800	14291
25725600	14292
25727400	14293
25729200	14294
25731000	14295
25732800	14296
25734600	14297
25736400	14298
25738200	14299
25740000	14300
25741800	14301
25743600	14302
25745400	14303
25747200	14304
25749000	14305
25750800	14306
25752600	14307
25754400	14308
25756200	14309
25758000	14310
25759800	14311
25761600	14312
25763400	14313
25765200	14314
25767000	14315
25768800	14316
25770600	14317
25772400	14318
25774200	14319
25776000	14320
25777800	14321
25779600	14322
25781400	14323
25783200	14324
25785000	14325
25786800	14326
25788600	14327
25790400	14328
25792200	14329
25794000	14330
25795800	14331
25797600	14332
25799400	14333
25801200	14334
25803000	14335
25804800	14336
25806600	14337
25808400	14338
25810200	14339
25812000	14340
25813800	14341
25815600	14342
25817400	14343
25819200	14344
25821000	14345
25822800	14346
25824600	14347
25826400	14348
25828200	14349
25830000	14350
25831800	14351
25833600	14352
25835400	14353
25837200	14354
25839000	14355
25840800	14356
25842600	14357
25844400	14358
25846200	14359
25848000	14360
25849800	14361
25851600	14362
25853400	14363
25855200	14364
25857000	14365
25858800	14366
25860600	14367
25862400	14368
25864200	14369
25866000	14370
25867800	14371
25869600	14372
25871400	14373
25873200	14374
25875000	14375
25876800	14376
25878600	14377
25880400	14378
25882200	14379
25884000	14380
25885800	14381
25887600	14382
25889400	14383
25891200	14384
25893000	14385
25894800	14386
25896600	14387
25898400	14388
25900200	14389
25902000	14390
25903800	14391
25905600	14392
25907400	14393
25909200	14394
25911000	14395
25912800	14396
25914600	14397
25916400	14398
25918200	14399
25920000	14400
25921800	14401
25923600	14402
25925400	14403
25927200	14404
25929000	14405
25930800	14406
25932600	14407
25934400	14408
25936200	14409
25938000	14410
25939800	14411
25941600	14412
25943400	14413
25945200	14414
25947000	14415
25948800	14416
25950600	14417
25952400	14418
25954200	14419
25956000	14420
25957800	14421
25959600	14422
25961400	14423
25963200	14424
25965000	14425
25966800	14426
25968600	14427
25970400	14428
25972200	14429
25974000	14430
25975800	14431
25977600	14432
25979400	14433
25981200	14434
25983000	14435
25984800	14436
25986600	14437
25988400	14438
25990200	14439
25992000	14440
25993800	14441
25995600	14442
25997400	14443
25999200	14444
26001000	14445
26002800	14446
26004600	14447
26006400	14448
26008200	14449
26010000	14450
26011800	14451
26013600	14452
26015400	14453
26017200	14454
26019000	14455
26020800	14456
26022600	14457
26024400	14458
26026200	14459
26028000	14460
26029800	14461
26031600	14462
26033400	14463
26035200	14464
26037000	14465
26038800	14466
26040600	14467
26042400	14468
26044200	14469
26046000	14470
26047800	14471
26049600	14472
26051400	14473
26053200	14474
26055000	14475
26056800	14476
26058600	14477
26060400	14478
26062200	14479
26064000	14480
26065800	14481
26067600	14482
26069400	14483
26071200	14484
26073000	14485
26074800	14486
26076600	14487
26078400	14488
26080200	14489
26082000	14490
26083800	14491
26085600	14492
26087400	14493
26089200	14494
26091000	14495
26092800	14496
26094600	14497
26096400	14498
26098200	14499
26100000	14500
26101800	14501
26103600	14502
26105400	14503
26107200	14504
26109000	14505
26110800	14506
26112600	14507
26114400	14508
26116200	14509
26118000	14510
26119800	14511
26121600	14512
26123400	14513
26125200	14514
26127000	14515
26128800	14516
26130600	14517
26132400	14518
26134200	14519
26136000	14520
26137800	14521
26139600	14522
26141400	14523
26143200	14524
26145000	14525
26146800	14526
26148600	14527
26150400	14528
26152200	14529
26154000	14530
26155800	14531
26157600	14532
26159400	14533
26161200	14534
26163000	14535
26164800	14536
26166600	14537
26168400	14538
26170200	14539
26172000	14540
26173800	14541
26175600	14542
26177400	14543
26179200	14544
26181000	14545
26182800	14546
26184600	14547
26186400	14548
26188200	14549
26190000	14550
26191800	14551
26193600	14552
26195400	14553
26197200	14554
26199000	14555
26200800	14556
26202600	14557
26204400	14558
26206200	14559
26208000	14560
26209800	14561
26211600	14562
26213400	14563
26215200	14564
26217000	14565
26218800	14566
26220600	14567
26222400	14568
26224200	14569
26226000	14570
26227800	14571
26229600	14572
26231400	14573
26233200	14574
26235000	14575
26236800	14576
26238600	14577
26240400	14578
26242200	14579
26244000	14580
26245800	14581
26247600	14582
26249400	14583
26251200	14584
26253000	14585
26254800	14586
26256600	14587
26258400	14588
26260200	14589
26262000	14590
26263800	14591
26265600	14592
26267400	14593
26269200	14594
26271000	14595
26272800	14596
26274600	14597
26276400	14598
26278200	14599
26280000	14600
26281800	14601
26283600	14602
26285400	14603
26287200	14604
26289000	14605
26290800	14606
26292600	14607
26294400	14608
26296200	14609
26298000	14610
26299800	14611
26301600	14612
26303400	14613
26305200	14614
26307000	14615
26308800	14616
26310600	14617
26312400	14618
26314200	14619
26316000	14620
26317800	14621
26319600	14622
26321400	14623
26323200	14624
26325000	14625
26326800	14626
26328600	14627
26330400	14628
26332200	14629
26334000	14630
26335800	14631
26337600	14632
26339400	14633
26341200	14634
26343000	14635
26344800	14636
26346600	14637
26348400	14638
26350200	14639
26352000	14640
26353800	14641
26355600	14642
26357400	14643
26359200	14644
26361000	14645
26362800	14646
26364600	14647
26366400	14648
26368200	14649
26370000	14650
26371800	14651
26373600	14652
26375400	14653
26377200	14654
26379000	14655
26380800	14656
26382600	14657
26384400	14658
26386200	14659
26388000	14660
26389800	14661
26391600	14662
26393400	14663
26395200	14664
26397000	14665
26398800	14666
26400600	14667
26402400	14668
26404200	14669
26406000	14670
26407800	14671
26409600	14672
26411400	14673
26413200	14674
26415000	14675
26416800	14676
26418600	14677
26420400	14678
26422200	14679
26424000	14680
26425800	14681
26427600	14682
26429400	14683
26431200	14684
26433000	14685
26434800	14686
26436600	14687
26438400	14688
26440200	14689
26442000	14690
26443800	14691
26445600	14692
26447400	14693
26449200	14694
26451000	14695
26452800	14696
26454600	14697
26456400	14698
26458200	14699
26460000	14700
26461800	14701
26463600	14702
26465400	14703
26467200	14704
26469000	14705
26470800	14706
26472600	14707
26474400	14708
26476200	14709
26478000	14710
26479800	14711
26481600	14712
26483400	14713
26485200	14714
26487000	14715
26488800	14716
26490600	14717
26492400	14718
26494200	14719
26496000	14720
26497800	14721
26499600	14722
26501400	14723
26503200	14724
26505000	14725
26506800	14726
26508600	14727
26510400	14728
26512200	14729
26514000	14730
26515800	14731
26517600	14732
26519400	14733
26521200	14734
26523000	14735
26524800	14736
26526600	14737
26528400	14738
26530200	14739
26532000	14740
26533800	14741
26535600	14742
26537400	14743
26539200	14744
26541000	14745
26542800	14746
26544600	14747
26546400	14748
26548200	14749
26550000	14750
26551800	14751
26553600	14752
26555400	14753
26557200	14754
26559000	14755
26560800	14756
26562600	14757
26564400	14758
26566200	14759
26568000	14760
26569800	14761
26571600	14762
26573400	14763
26575200	14764
26577000	14765
26578800	14766
26580600	14767
26582400	14768
26584200	14769
26586000	14770
26587800	14771
26589600	14772
26591400	14773
26593200	14774
26595000	14775
26596800	14776
26598600	14777
26600400	14778
26602200	14779
26604000	14780
26605800	14781
26607600	14782
26609400	14783
26611200	14784
26613000	14785
26614800	14786
26616600	14787
26618400	14788
26620200	14789
26622000	14790
26623800	14791
26625600	14792
26627400	14793
26629200	14794
26631000	14795
26632800	14796
26634600	14797
26636400	14798
26638200	14799
26640000	14800
26641800	14801
26643600	14802
26645400	14803
26647200	14804
26649000	14805
26650800	14806
26652600	14807
26654400	14808
26656200	14809
26658000	14810
26659800	14811
26661600	14812
26663400	14813
26665200	14814
26667000	14815
26668800	14816
26670600	14817
26672400	14818
26674200	14819
26676000	14820
26677800	14821
26679600	14822
26681400	14823
26683200	14824
26685000	14825
26686800	14826
26688600	14827
26690400	14828
26692200	14829
26694000	14830
26695800	14831
26697600	14832
26699400	14833
26701200	14834
26703000	14835
26704800	14836
26706600	14837
26708400	14838
26710200	14839
26712000	14840
26713800	14841
26715600	14842
26717400	14843
26719200	14844
26721000	14845
26722800	14846
26724600	14847
26726400	14848
26728200	14849
26730000	14850
26731800	14851
26733600	14852
26735400	14853
26737200	14854
26739000	14855
26740800	14856
26742600	14857
26744400	14858
26746200	14859
26748000	14860
26749800	14861
26751600	14862
26753400	14863
26755200	14864
26757000	14865
26758800	14866
26760600	14867
26762400	14868
26764200	14869
26766000	14870
26767800	14871
26769600	14872
26771400	14873
26773200	14874
26775000	14875
26776800	14876
26778600	14877
26780400	14878
26782200	14879
26784000	14880
26785800	14881
26787600	14882
26789400	14883
26791200	14884
26793000	14885
26794800	14886
26796600	14887
26798400	14888
26800200	14889
26802000	14890
26803800	14891
26805600	14892
26807400	14893
26809200	14894
26811000	14895
26812800	14896
26814600	14897
26816400	14898
26818200	14899
26820000	14900
26821800	14901
26823600	14902
26825400	14903
26827200	14904
26829000	14905
26830800	14906
26832600	14907
26834400	14908
26836200	14909
26838000	14910
26839800	14911
26841600	14912
26843400	14913
26845200	14914
26847000	14915
26848800	14916
26850600	14917
26852400	14918
26854200	14919
26856000	14920
26857800	14921
26859600	14922
26861400	14923
26863200	14924
26865000	14925
26866800	14926
26868600	14927
26870400	14928
26872200	14929
26874000	14930
26875800	14931
26877600	14932
26879400	14933
26881200	14934
26883000	14935
26884800	14936
26886600	14937
26888400	14938
26890200	14939
26892000	14940
26893800	14941
26895600	14942
26897400	14943
26899200	14944
26901000	14945
26902800	14946
26904600	14947
26906400	14948
26908200	14949
26910000	14950
26911800	14951
26913600	14952
26915400	14953
26917200	14954
26919000	14955
26920800	14956
26922600	14957
26924400	14958
26926200	14959
26928000	14960
26929800	14961
26931600	14962
26933400	14963
26935200	14964
26937000	14965
26938800	14966
26940600	14967
26942400	14968
26944200	14969
26946000	14970
26947800	14971
26949600	14972
26951400	14973
26953200	14974
26955000	14975
26956800	14976
26958600	14977
26960400	14978
26962200	14979
26964000	14980
26965800	14981
26967600	14982
26969400	14983
26971200	14984
26973000	14985
26974800	14986
26976600	14987
26978400	14988
26980200	14989
26982000	14990
26983800	14991
26985600	14992
26987400	14993
26989200	14994
26991000	14995
26992800	14996
26994600	14997
26996400	14998
26998200	14999
27000000	15000
27001800	15001
27003600	15002
27005400	15003
27007200	15004
27009000	15005
27010800	15006
27012600	15007
27014400	15008
27016200	15009
27018000	15010
27019800	15011
27021600	15012
27023400	15013
27025200	15014
27027000	15015
27028800	15016
27030600	15017
27032400	15018
27034200	15019
27036000	15020
27037800	15021
27039600	15022
27041400	15023
27043200	15024
27045000	15025
27046800	15026
27048600	15027
27050400	15028
27052200	15029
27054000	15030
27055800	15031
27057600	15032
27059400	15033
27061200	15034
27063000	15035
27064800	15036
27066600	15037
27068400	15038
27070200	15039
27072000	15040
27073800	15041
27075600	15042
27077400	15043
27079200	15044
27081000	15045
27082800	15046
27084600	15047
27086400	15048
27088200	15049
27090000	15050
27091800	15051
27093600	15052
27095400	15053
27097200	15054
27099000	15055
27100800	15056
27102600	15057
27104400	15058
27106200	15059
27108000	15060
27109800	15061
27111600	15062
27113400	15063
27115200	15064
27117000	15065
27118800	15066
27120600	15067
27122400	15068
27124200	15069
27126000	15070
27127800	15071
27129600	15072
27131400	15073
27133200	15074
27135000	15075
27136800	15076
27138600	15077
27140400	15078
27142200	15079
27144000	15080
27145800	15081
27147600	15082
27149400	15083
27151200	15084
27153000	15085
27154800	15086
27156600	15087
27158400	15088
27160200	15089
27162000	15090
27163800	15091
27165600	15092
27167400	15093
27169200	15094
27171000	15095
27172800	15096
27174600	15097
27176400	15098
27178200	15099
27180000	15100
27181800	15101
27183600	15102
27185400	15103
27187200	15104
27189000	15105
27190800	15106
27192600	15107
27194400	15108
27196200	15109
27198000	15110
27199800	15111
27201600	15112
27203400	15113
27205200	15114
27207000	15115
27208800	15116
27210600	15117
27212400	15118
27214200	15119
27216000	15120
27217800	15121
27219600	15122
27221400	15123
27223200	15124
27225000	15125
27226800	15126
27228600	15127
27230400	15128
27232200	15129
27234000	15130
27235800	15131
27237600	15132
27239400	15133
27241200	15134
27243000	15135
27244800	15136
27246600	15137
27248400	15138
27250200	15139
27252000	15140
27253800	15141
27255600	15142
27257400	15143
27259200	15144
27261000	15145
27262800	15146
27264600	15147
27266400	15148
27268200	15149
27270000	15150
27271800	15151
27273600	15152
27275400	15153
27277200	15154
27279000	15155
27280800	15156
27282600	15157
27284400	15158
27286200	15159
27288000	15160
27289800	15161
27291600	15162
27293400	15163
27295200	15164
27297000	15165
27298800	15166
27300600	15167
27302400	15168
27304200	15169
27306000	15170
27307800	15171
27309600	15172
27311400	15173
27313200	15174
27315000	15175
27316800	15176
27318600	15177
27320400	15178
27322200	15179
27324000	15180
27325800	15181
27327600	15182
27329400	15183
27331200	15184
27333000	15185
27334800	15186
27336600	15187
27338400	15188
27340200	15189
27342000	15190
27343800	15191
27345600	15192
27347400	15193
27349200	15194
27351000	15195
27352800	15196
27354600	15197
27356400	15198
27358200	15199
27360000	15200
27361800	15201
27363600	15202
27365400	15203
27367200	15204
27369000	15205
27370800	15206
27372600	15207
27374400	15208
27376200	15209
27378000	15210
27379800	15211
27381600	15212
27383400	15213
27385200	15214
27387000	15215
27388800	15216
27390600	15217
27392400	15218
27394200	15219
27396000	15220
27397800	15221
27399600	15222
27401400	15223
27403200	15224
27405000	15225
27406800	15226
27408600	15227
27410400	15228
27412200	15229
27414000	15230
27415800	15231
27417600	15232
27419400	15233
27421200	15234
27423000	15235
27424800	15236
27426600	15237
27428400	15238
27430200	15239
27432000	15240
27433800	15241
27435600	15242
27437400	15243
27439200	15244
27441000	15245
27442800	15246
27444600	15247
27446400	15248
27448200	15249
27450000	15250
27451800	15251
27453600	15252
27455400	15253
27457200	15254
27459000	15255
27460800	15256
27462600	15257
27464400	15258
27466200	15259
27468000	15260
27469800	15261
27471600	15262
27473400	15263
27475200	15264
27477000	15265
27478800	15266
27480600	15267
27482400	15268
27484200	15269
27486000	15270
27487800	15271
27489600	15272
27491400	15273
27493200	15274
27495000	15275
27496800	15276
27498600	15277
27500400	15278
27502200	15279
27504000	15280
27505800	15281
27507600	15282
27509400	15283
27511200	15284
27513000	15285
27514800	15286
27516600	15287
27518400	15288
27520200	15289
27522000	15290
27523800	15291
27525600	15292
27527400	15293
27529200	15294
27531000	15295
27532800	15296
27534600	15297
27536400	15298
27538200	15299
27540000	15300
27541800	15301
27543600	15302
27545400	15303
27547200	15304
27549000	15305
27550800	15306
27552600	15307
27554400	15308
27556200	15309
27558000	15310
27559800	15311
27561600	15312
27563400	15313
27565200	15314
27567000	15315
27568800	15316
27570600	15317
27572400	15318
27574200	15319
27576000	15320
27577800	15321
27579600	15322
27581400	15323
27583200	15324
27585000	15325
27586800	15326
27588600	15327
27590400	15328
27592200	15329
27594000	15330
27595800	15331
27597600	15332
27599400	15333
27601200	15334
27603000	15335
27604800	15336
27606600	15337
27608400	15338
27610200	15339
27612000	15340
27613800	15341
27615600	15342
27617400	15343
27619200	15344
27621000	15345
27622800	15346
27624600	15347
27626400	15348
27628200	15349
27630000	15350
27631800	15351
27633600	15352
27635400	15353
27637200	15354
27639000	15355
27640800	15356
27642600	15357
27644400	15358
27646200	15359
27648000	15360
27649800	15361
27651600	15362
27653400	15363
27655200	15364
27657000	15365
27658800	15366
27660600	15367
27662400	15368
27664200	15369
27666000	15370
27667800	15371
27669600	15372
27671400	15373
27673200	15374
27675000	15375
27676800	15376
27678600	15377
27680400	15378
27682200	15379
27684000	15380
27685800	15381
27687600	15382
27689400	15383
27691200	15384
27693000	15385
27694800	15386
27696600	15387
27698400	15388
27700200	15389
27702000	15390
27703800	15391
27705600	15392
27707400	15393
27709200	15394
27711000	15395
27712800	15396
27714600	15397
27716400	15398
27718200	15399
27720000	15400
27721800	15401
27723600	15402
27725400	15403
27727200	15404
27729000	15405
27730800	15406
27732600	15407
27734400	15408
27736200	15409
27738000	15410
27739800	15411
27741600	15412
27743400	15413
27745200	15414
27747000	15415
27748800	15416
27750600	15417
27752400	15418
27754200	15419
27756000	15420
27757800	15421
27759600	15422
27761400	15423
27763200	15424
27765000	15425
27766800	15426
27768600	15427
27770400	15428
27772200	15429
27774000	15430
27775800	15431
27777600	15432
27779400	15433
27781200	15434
27783000	15435
27784800	15436
27786600	15437
27788400	15438
27790200	15439
27792000	15440
27793800	15441
27795600	15442
27797400	15443
27799200	15444
27801000	15445
27802800	15446
27804600	15447
27806400	15448
27808200	15449
27810000	15450
27811800	15451
27813600	15452
27815400	15453
27817200	15454
27819000	15455
27820800	15456
27822600	15457
27824400	15458
27826200	15459
27828000	15460
27829800	15461
27831600	15462
27833400	15463
27835200	15464
27837000	15465
27838800	15466
27840600	15467
27842400	15468
27844200	15469
27846000	15470
27847800	15471
27849600	15472
27851400	15473
27853200	15474
27855000	15475
27856800	15476
27858600	15477
27860400	15478
27862200	15479
27864000	15480
27865800	15481
27867600	15482
27869400	15483
27871200	15484
27873000	15485
27874800	15486
27876600	15487
27878400	15488
27880200	15489
27882000	15490
27883800	15491
27885600	15492
27887400	15493
27889200	15494
27891000	15495
27892800	15496
27894600	15497
27896400	15498
27898200	15499
27900000	15500
27901800	15501
27903600	15502
27905400	15503
27907200	15504
27909000	15505
27910800	15506
27912600	15507
27914400	15508
27916200	15509
27918000	15510
27919800	15511
27921600	15512
27923400	15513
27925200	15514
27927000	15515
27928800	15516
27930600	15517
27932400	15518
27934200	15519
27936000	15520
27937800	15521
27939600	15522
27941400	15523
27943200	15524
27945000	15525
27946800	15526
27948600	15527
27950400	15528
27952200	15529
27954000	15530
27955800	15531
27957600	15532
27959400	15533
27961200	15534
27963000	15535
27964800	15536
27966600	15537
27968400	15538
27970200	15539
27972000	15540
27973800	15541
27975600	15542
27977400	15543
27979200	15544
27981000	15545
27982800	15546
27984600	15547
27986400	15548
27988200	15549
27990000	15550
27991800	15551
27993600	15552
27995400	15553
27997200	15554
27999000	15555
28000800	15556
28002600	15557
28004400	15558
28006200	15559
28008000	15560
28009800	15561
28011600	15562
28013400	15563
28015200	15564
28017000	15565
28018800	15566
28020600	15567
28022400	15568
28024200	15569
28026000	15570
28027800	15571
28029600	15572
28031400	15573
28033200	15574
28035000	15575
28036800	15576
28038600	15577
28040400	15578
28042200	15579
28044000	15580
28045800	15581
28047600	15582
28049400	15583
28051200	15584
28053000	15585
28054800	15586
28056600	15587
28058400	15588
28060200	15589
28062000	15590
28063800	15591
28065600	15592
28067400	15593
28069200	15594
28071000	15595
28072800	15596
28074600	15597
28076400	15598
28078200	15599
28080000	15600
28081800	15601
28083600	15602
28085400	15603
28087200	15604
28089000	15605
28090800	15606
28092600	15607
28094400	15608
28096200	15609
28098000	15610
28099800	15611
28101600	15612
28103400	15613
28105200	15614
28107000	15615
28108800	15616
28110600	15617
28112400	15618
28114200	15619
28116000	15620
28117800	15621
28119600	15622
28121400	15623
28123200	15624
28125000	15625
28126800	15626
28128600	15627
28130400	15628
28132200	15629
28134000	15630
28135800	15631
28137600	15632
28139400	15633
28141200	15634
28143000	15635
28144800	15636
28146600	15637
28148400	15638
28150200	15639
28152000	15640
28153800	15641
28155600	15642
28157400	15643
28159200	15644
28161000	15645
28162800	15646
28164600	15647
28166400	15648
28168200	15649
28170000	15650
28171800	15651
28173600	15652
28175400	15653
28177200	15654
28179000	15655
28180800	15656
28182600	15657
28184400	15658
28186200	15659
28188000	15660
28189800	15661
28191600	15662
28193400	15663
28195200	15664
28197000	15665
28198800	15666
28200600	15667
28202400	15668
28204200	15669
28206000	15670
28207800	15671
28209600	15672
28211400	15673
28213200	15674
28215000	15675
28216800	15676
28218600	15677
28220400	15678
28222200	15679
28224000	15680
28225800	15681
28227600	15682
28229400	15683
28231200	15684
28233000	15685
28234800	15686
28236600	15687
28238400	15688
28240200	15689
28242000	15690
28243800	15691
28245600	15692
28247400	15693
28249200	15694
28251000	15695
28252800	15696
28254600	15697
28256400	15698
28258200	15699
28260000	15700
28261800	15701
28263600	15702
28265400	15703
28267200	15704
28269000	15705
28270800	15706
28272600	15707
28274400	15708
28276200	15709
28278000	15710
28279800	15711
28281600	15712
28283400	15713
28285200	15714
28287000	15715
28288800	15716
28290600	15717
28292400	15718
28294200	15719
28296000	15720
